Data;Hora;Irradiacao
25042020;14;1189
25042020;15;2631
25042020;16;3114
25042020;17;2838
25042020;18;2776
25042020;19;1639
25042020;20;984.6
25042020;21;209.9
25042020;22;7.993
25042020;23;-1.8
26042020;0;-3.43
26042020;1;-3.59
26042020;2;-3.3
26042020;3;-1.82
26042020;4;-3.6
26042020;5;-1.2
26042020;6;-2.19
26042020;7;-1.44
26042020;8;-2.74
26042020;9;-2.77
26042020;10;22.05
26042020;11;199
26042020;12;581.4
26042020;13;904.9
26042020;14;1584
26042020;15;2943
26042020;16;2676
26042020;17;2124
26042020;18;633.9
26042020;19;681.2
26042020;20;1113
26042020;21;172.4
26042020;22;7.471
26042020;23;-0.1
27042020;0;-2.54
27042020;1;-3.3
27042020;2;-3.52
27042020;3;-3.42
27042020;4;-3.47
27042020;5;-2.37
27042020;6;-2.49
27042020;7;-3.13
27042020;8;-2.97
27042020;9;-3.12
27042020;10;35.25
27042020;11;288.3
27042020;12;795.6
27042020;13;1385
27042020;14;1985
27042020;15;1058
27042020;16;1136
27042020;17;521.6
27042020;18;1648
27042020;19;1686
27042020;20;897.1
27042020;21;188.2
27042020;22;5.098
27042020;23;-0.7
28042020;0;-2.56
28042020;1;-3.02
28042020;2;-3.55
28042020;3;-3.53
28042020;4;-3.57
28042020;5;-2.94
28042020;6;-2.84
28042020;7;-3.39
28042020;8;-3.6
28042020;9;-3.45
28042020;10;48.94
28042020;11;471.6
28042020;12;1198
28042020;13;1468
28042020;14;1793
28042020;15;879.7
28042020;16;2364
28042020;17;755.7
28042020;18;1961
28042020;19;1140
28042020;20;393.6
28042020;21;62.9
28042020;22;7.720
28042020;23;3.031
29042020;0;-0.3
29042020;1;-1.07
29042020;2;-0.3
29042020;3;-2.05
29042020;4;-1.75
29042020;5;-2.26
29042020;6;-2.93
29042020;7;-2.45
29042020;8;-2.03
29042020;9;-2.07
29042020;10;68.49
29042020;11;493.9
29042020;12;802
29042020;13;1679
29042020;14;2194
29042020;15;2471
29042020;16;1751
29042020;17;460.7
29042020;18;397.6
29042020;19;653.7
29042020;20;300.8
29042020;21;111.7
29042020;22;7.812
29042020;23;0.378
30042020;0;-2.13
30042020;1;-3.58
30042020;2;-3.01
30042020;3;-2.71
30042020;4;-2.34
30042020;5;-3.57
30042020;6;-3.51
30042020;7;-2.44
30042020;8;-2.46
30042020;9;-2.6
30042020;10;52.73
30042020;11;425.7
30042020;12;960.7
30042020;13;1737
30042020;14;1564
30042020;15;2503
30042020;16;1441
30042020;17;359.3
30042020;18;207.4
30042020;19;199.4
30042020;20;99.59
30042020;21;49.99
30042020;22;6.343
30042020;23;1.989
01052020;0;0.422
01052020;1;0.953
01052020;2;-1.19
01052020;3;-1.73
01052020;4;-2.34
01052020;5;-3.13
01052020;6;-3.1
01052020;7;-2.65
01052020;8;-2.93
01052020;9;-2.82
01052020;10;35.36
01052020;11;239.1
01052020;12;912.3
01052020;13;2148
01052020;14;2045
01052020;15;2295
01052020;16;2634
01052020;17;2561
01052020;18;1577
01052020;19;219.1
01052020;20;74.41
01052020;21;18.19
01052020;22;4.088
01052020;23;2.901
02052020;0;2.403
02052020;1;0.947
02052020;2;-0.5
02052020;3;-1.12
02052020;4;-1.44
02052020;5;-1.64
02052020;6;-1.72
02052020;7;-2.57
02052020;8;-3.38
02052020;9;-3.44
02052020;10;40.69
02052020;11;400.6
02052020;12;1285
02052020;13;2089
02052020;14;2300
02052020;15;2369
02052020;16;3035
02052020;17;2669
02052020;18;2646
02052020;19;1787
02052020;20;995.6
02052020;21;111.6
02052020;22;5.688
02052020;23;-1.28
03052020;0;-1.71
03052020;1;-0.07
03052020;2;-1.13
03052020;3;-1.17
03052020;4;-0.94
03052020;5;-1.66
03052020;6;-2.21
03052020;7;-2.19
03052020;8;-3.31
03052020;9;-3
03052020;10;39.09
03052020;11;399.6
03052020;12;1017
03052020;13;1938
03052020;14;2549
03052020;15;2279
03052020;16;891.3
03052020;17;1701
03052020;18;644.9
03052020;19;222.7
03052020;20;108.6
03052020;21;65.54
03052020;22;7.491
03052020;23;1.377
04052020;0;-0.73
04052020;1;-1.31
04052020;2;-2.04
04052020;3;-2.99
04052020;4;-3.03
04052020;5;-3.29
04052020;6;-3.11
04052020;7;-3.48
04052020;8;-3.49
04052020;9;-3.57
04052020;10;40.44
04052020;11;388.1
04052020;12;1173
04052020;13;1774
04052020;14;2509
04052020;15;2196
04052020;16;2580
04052020;17;2294
04052020;18;1236
04052020;19;69.09
04052020;20;23.44
04052020;21;14.86
04052020;22;3.459
04052020;23;1.379
05052020;0;-0.5
05052020;1;-1.38
05052020;2;-1.59
05052020;3;-1.5
05052020;4;-1.68
05052020;5;-2.18
05052020;6;-3.28
05052020;7;-3.25
05052020;8;-3.02
05052020;9;-3.51
05052020;10;59.77
05052020;11;337.2
05052020;12;884.5
05052020;13;1905
05052020;14;2521
05052020;15;1329
05052020;16;1003
05052020;17;1051
05052020;18;1578
05052020;19;700.2
05052020;20;130.6
05052020;21;48.5
05052020;22;6.163
05052020;23;0.79
06052020;0;0.859
06052020;1;-3.41
06052020;2;-2.68
06052020;3;-3.15
06052020;4;-3.44
06052020;5;-2.4
06052020;6;-2.26
06052020;7;-3.14
06052020;8;-3.03
06052020;9;-2.57
06052020;10;50.86
06052020;11;356.9
06052020;12;988.9
06052020;13;1857
06052020;14;2784
06052020;15;2597
06052020;16;3432
06052020;17;3221
06052020;18;2510
06052020;19;519.7
06052020;20;328
06052020;21;101.7
06052020;22;12.99
06052020;23;4.619
07052020;0;2.361
07052020;1;1.208
07052020;2;-1.08
07052020;3;-0.03
07052020;4;-0.08
07052020;5;-0.06
07052020;6;-1.5
07052020;7;-1.84
07052020;8;-3.45
07052020;9;-3.16
07052020;10;55.47
07052020;11;251.3
07052020;12;950
07052020;13;1869
07052020;14;2246
07052020;15;2327
07052020;16;3002
07052020;17;2572
07052020;18;1338
07052020;19;57.71
07052020;20;25.87
07052020;21;41.22
07052020;22;6.873
07052020;23;0.917
08052020;0;-0.07
08052020;1;0.39
08052020;2;1.053
08052020;3;-1.9
08052020;4;-2.35
08052020;5;-2.17
08052020;6;-1.24
08052020;7;-2.21
08052020;8;-2.58
08052020;9;-1.35
08052020;10;64.99
08052020;11;497.9
08052020;12;1031
08052020;13;1290
08052020;14;1759
08052020;15;1646
08052020;16;2918
08052020;17;2157
08052020;18;1028
08052020;19;263.1
08052020;20;376.1
08052020;21;164.6
08052020;22;9.486
08052020;23;1.934
09052020;0;-0.51
09052020;1;-2.27
09052020;2;-0.92
09052020;3;-1.58
09052020;4;-1.6
09052020;5;0.34
09052020;6;0.22
09052020;7;1.665
09052020;8;-0.04
09052020;9;-0.78
09052020;10;48.81
09052020;11;262
09052020;12;1063
09052020;13;1409
09052020;14;1179
09052020;15;1955
09052020;16;954
09052020;17;1785
09052020;18;2980
09052020;19;930.1
09052020;20;394.4
09052020;21;38.78
09052020;22;6.721
09052020;23;1.994
10052020;0;-0.75
10052020;1;-0.42
10052020;2;-1.92
10052020;3;-1.09
10052020;4;-2
10052020;5;-1.81
10052020;6;-1.38
10052020;7;-1.19
10052020;8;-1.56
10052020;9;-2.78
10052020;10;41.37
10052020;11;460.6
10052020;12;1068
10052020;13;2251
10052020;14;1780
10052020;15;1736
10052020;16;1429
10052020;17;293.5
10052020;18;404.2
10052020;19;1722
10052020;20;1067
10052020;21;124.3
10052020;22;7.950
10052020;23;8.801
11052020;0;1.436
11052020;1;1.623
11052020;2;3.698
11052020;3;0.735
11052020;4;-0.71
11052020;5;-0.62
11052020;6;-0.81
11052020;7;-1.89
11052020;8;-2.67
11052020;9;-3.26
11052020;10;45.07
11052020;11;234.9
11052020;12;1139
11052020;13;1741
11052020;14;2515
11052020;15;2899
11052020;16;2786
11052020;17;1608
11052020;18;294.4
11052020;19;97.75
11052020;20;68
11052020;21;20.97
11052020;22;6.065
11052020;23;3.783
12052020;0;2.061
12052020;1;1.165
12052020;2;0.486
12052020;3;-0.09
12052020;4;-1.32
12052020;5;-1.06
12052020;6;-1.59
12052020;7;-1.84
12052020;8;-2.54
12052020;9;-2.45
12052020;10;35.05
12052020;11;409.5
12052020;12;1366
12052020;13;2167
12052020;14;2890
12052020;15;3086
12052020;16;3336
12052020;17;3219
12052020;18;2803
12052020;19;1741
12052020;20;871.6
12052020;21;74.04
12052020;22;9.623
12052020;23;4.095
13052020;0;1.160
13052020;1;0.888
13052020;2;0.843
13052020;3;-0.35
13052020;4;-0.01
13052020;5;-0.18
13052020;6;-0.82
13052020;7;-1.89
13052020;8;-2.03
13052020;9;-2.46
13052020;10;49.04
13052020;11;372.5
13052020;12;1025
13052020;13;1749
13052020;14;2404
13052020;15;2634
13052020;16;2825
13052020;17;2400
13052020;18;2102
13052020;19;1265
13052020;20;764.8
13052020;21;246.9
13052020;22;13.21
13052020;23;1.265
14052020;0;-1.39
14052020;1;2.395
14052020;2;-0.7
14052020;3;-1.32
14052020;4;-1.26
14052020;5;-1.39
14052020;6;-1.59
14052020;7;-1.74
14052020;8;-1.34
14052020;9;-2.93
14052020;10;57.66
14052020;11;390.4
14052020;12;1002
14052020;13;1358
14052020;14;1730
14052020;15;2244
14052020;16;3615
14052020;17;3010
14052020;18;2216
14052020;19;837.1
14052020;20;370.2
14052020;21;154.9
14052020;22;9.923
14052020;23;0.967
15052020;0;-1.28
15052020;1;-0.78
15052020;2;-2.49
15052020;3;-3.5
15052020;4;-2.58
15052020;5;-2.01
15052020;6;-2.72
15052020;7;-2.78
15052020;8;-3.34
15052020;9;-2.81
15052020;10;59.55
15052020;11;314.6
15052020;12;731.7
15052020;13;1125
15052020;14;1336
15052020;15;1158
15052020;16;1822
15052020;17;1260
15052020;18;942.5
15052020;19;280.5
15052020;20;240.1
15052020;21;69.68
15052020;22;6.831
15052020;23;2.706
16052020;0;0.738
16052020;1;-0.53
16052020;2;0.613
16052020;3;0.703
16052020;4;-0.42
16052020;5;-1.99
16052020;6;-2.96
16052020;7;-3.1
16052020;8;-3.39
16052020;9;-3.37
16052020;10;62.86
16052020;11;498.5
16052020;12;1029
16052020;13;643.8
16052020;14;1757
16052020;15;2213
16052020;16;1535
16052020;17;1399
16052020;18;1091
16052020;19;140
16052020;20;263.3
16052020;21;126.1
16052020;22;11.19
16052020;23;2.496
17052020;0;0.662
17052020;1;-0.44
17052020;2;0.456
17052020;3;-1.37
17052020;4;-1.19
17052020;5;-0.73
17052020;6;-0.44
17052020;7;-0.2
17052020;8;-1.21
17052020;9;1.494
17052020;10;86.73
17052020;11;408
17052020;12;1143
17052020;13;1235
17052020;14;2265
17052020;15;3231
17052020;16;2234
17052020;17;2507
17052020;18;2045
17052020;19;1726
17052020;20;546.2
17052020;21;67.44
17052020;22;8.412
17052020;23;4.723
18052020;0;1.925
18052020;1;0.439
18052020;2;-0.32
18052020;3;0.135
18052020;4;-0.48
18052020;5;-1.62
18052020;6;-0.85
18052020;7;-0.81
18052020;8;-2.28
18052020;9;-2.09
18052020;10;43.6
18052020;11;427
18052020;12;1198
18052020;13;2058
18052020;14;2770
18052020;15;2679
18052020;16;2837
18052020;17;2527
18052020;18;2356
18052020;19;1860
18052020;20;298
18052020;21;72.73
18052020;22;8.275
18052020;23;0.069
19052020;0;-2.5
19052020;1;-3.4
19052020;2;-3.55
19052020;3;-3.59
19052020;4;-3.59
19052020;5;-3.5
19052020;6;-3
19052020;7;-2.86
19052020;8;-2.96
19052020;9;-2.36
19052020;10;43.87
19052020;11;426.5
19052020;12;1224
19052020;13;1857
19052020;14;2132
19052020;15;2721
19052020;16;2632
19052020;17;2810
19052020;18;2078
19052020;19;499
19052020;20;108.6
19052020;21;29.48
19052020;22;6.119
19052020;23;3.419
20052020;0;0.797
20052020;1;-0.17
20052020;2;-0.03
20052020;3;-0.61
20052020;4;-1.26
20052020;5;-1.79
20052020;6;-2.63
20052020;7;-2.45
20052020;8;-2.11
20052020;9;-2.44
20052020;10;38.54
20052020;11;403.3
20052020;12;1219
20052020;13;1778
20052020;14;2648
20052020;15;3150
20052020;16;3196
20052020;17;3326
20052020;18;2720
20052020;19;1315
20052020;20;261.1
20052020;21;39.95
20052020;22;5.709
20052020;23;2.360
21052020;0;-2.16
21052020;1;-1.75
21052020;2;0.781
21052020;3;-0.13
21052020;4;0.951
21052020;5;4.075
21052020;6;2.971
21052020;7;2.932
21052020;8;1.141
21052020;9;0.839
21052020;10;65.06
21052020;11;361.7
21052020;12;927.8
21052020;13;1681
21052020;14;1593
21052020;15;1382
21052020;16;1038
21052020;17;1825
21052020;18;2165
21052020;19;987.8
21052020;20;129.9
21052020;21;23.58
21052020;22;8.215
21052020;23;6.182
22052020;0;2.887
22052020;1;2.214
22052020;2;1.006
22052020;3;-0.46
22052020;4;-0.84
22052020;5;-0.88
22052020;6;-1.41
22052020;7;-1.71
22052020;8;-1.41
22052020;9;-1.56
22052020;10;38.04
22052020;11;388.3
22052020;12;1103
22052020;13;1424
22052020;14;1737
22052020;15;2739
22052020;16;2273
22052020;17;259.2
22052020;18;452.8
22052020;19;591.6
22052020;20;390.6
22052020;21;150
22052020;22;13.91
22052020;23;6.087
23052020;0;3.005
23052020;1;0.169
23052020;2;-0.03
23052020;3;0.721
23052020;4;-1.41
23052020;5;-1.29
23052020;6;-2.02
23052020;7;-1.73
23052020;8;-2.6
23052020;9;-1.6
23052020;10;50.05
23052020;11;242
23052020;12;1219
23052020;13;1757
23052020;14;1995
23052020;15;2630
23052020;16;3096
23052020;17;2278
23052020;18;2806
23052020;19;398.7
23052020;20;48.78
23052020;21;27.3
23052020;22;6.920
23052020;23;3.975
24052020;0;3.548
24052020;1;2.866
24052020;2;2.207
24052020;3;1.203
24052020;4;-0.28
24052020;5;-0.52
24052020;6;-1.44
24052020;7;-1.52
24052020;8;-2.13
24052020;9;-2.58
24052020;10;33.93
24052020;11;375.7
24052020;12;1242
24052020;13;2014
24052020;14;2446
24052020;15;2113
24052020;16;3173
24052020;17;2137
24052020;18;2574
24052020;19;1075
24052020;20;781.4
24052020;21;123.2
24052020;22;14.48
24052020;23;3.523
25052020;0;2.429
25052020;1;2.139
25052020;2;0.682
25052020;3;-1.09
25052020;4;-2.77
25052020;5;-2.46
25052020;6;-1.54
25052020;7;-2.13
25052020;8;-1.97
25052020;9;-2.68
25052020;10;38.68
25052020;11;402.8
25052020;12;1281
25052020;13;2045
25052020;14;2841
25052020;15;3385
25052020;16;3530
25052020;17;3325
25052020;18;2028
25052020;19;986.7
25052020;20;482
25052020;21;199.8
25052020;22;16.55
25052020;23;-0.93
26052020;0;-1.04
26052020;1;-2.84
26052020;2;-3.56
26052020;3;-3.59
26052020;4;-3.59
26052020;5;-3.25
26052020;6;-1.79
26052020;7;-1.71
26052020;8;-2.1
26052020;9;-2.14
26052020;10;40.27
26052020;11;430.4
26052020;12;1223
26052020;13;1858
26052020;14;2522
26052020;15;2667
26052020;16;2489
26052020;17;2481
26052020;18;2327
26052020;19;1577
26052020;20;677.8
26052020;21;173.6
26052020;22;30.16
26052020;23;3.683
27052020;0;1.586
27052020;1;-0.13
27052020;2;-0.6
27052020;3;-0.86
27052020;4;-1.18
27052020;5;-0.59
27052020;6;-0.65
27052020;7;-1.4
27052020;8;-1.83
27052020;9;-1.83
27052020;10;45.81
27052020;11;421.6
27052020;12;1270
27052020;13;1988
27052020;14;2727
27052020;15;2600
27052020;16;3301
27052020;17;2781
27052020;18;1647
27052020;19;1462
27052020;20;621.9
27052020;21;183.2
27052020;22;14.38
27052020;23;3.849
28052020;0;0.868
28052020;1;-0.78
28052020;2;-2.69
28052020;3;-0.54
28052020;4;-2.82
28052020;5;-3.57
28052020;6;-3.6
28052020;7;-3.58
28052020;8;-3.6
28052020;9;-3.49
28052020;10;63.47
28052020;11;345.7
28052020;12;1230
28052020;13;1929
28052020;14;2705
28052020;15;3293
28052020;16;2871
28052020;17;2949
28052020;18;2372
28052020;19;1700
28052020;20;1023
28052020;21;158.3
28052020;22;7.107
28052020;23;0.771
29052020;0;-0.81
29052020;1;-0.75
29052020;2;-2.64
29052020;3;-2.77
29052020;4;-2.59
29052020;5;-3.59
29052020;6;-3.33
29052020;7;-3.59
29052020;8;-3.59
29052020;9;-3.48
29052020;10;48.33
29052020;11;318.5
29052020;12;1108
29052020;13;1922
29052020;14;1690
29052020;15;1843
29052020;16;1963
29052020;17;2107
29052020;18;998.7
29052020;19;362.9
29052020;20;92.51
29052020;21;72
29052020;22;5.776
29052020;23;0.727
30052020;0;-1.25
30052020;1;-1.57
30052020;2;-2.93
30052020;3;-2.93
30052020;4;-3.01
30052020;5;-1.99
30052020;6;-1.11
30052020;7;-1.23
30052020;8;-1.89
30052020;9;-2.12
30052020;10;37.7
30052020;11;366.9
30052020;12;1107
30052020;13;1429
30052020;14;2435
30052020;15;2201
30052020;16;1731
30052020;17;701.5
30052020;18;55.45
30052020;19;34.01
30052020;20;20.16
30052020;21;12.86
30052020;22;3.768
30052020;23;2.137
31052020;0;1.182
31052020;1;0.62
31052020;2;0.629
31052020;3;0.534
31052020;4;-0.08
31052020;5;-1.32
31052020;6;-0.41
31052020;7;-0.69
31052020;8;-0.73
31052020;9;-0.65
31052020;10;63.45
31052020;11;371.7
31052020;12;1171
31052020;13;1894
31052020;14;2273
31052020;15;2438
31052020;16;1744
31052020;17;1252
31052020;18;709.4
31052020;19;1548
31052020;20;441.4
31052020;21;75.52
31052020;22;8.123
31052020;23;4.821
